order_id,order_date,region,category,product,quantity,unit_price,discount_pct,revenue,cost,profit,customer_segment
ORD10634,2024-06-01,West,Apparel,Denim Jacket,1,73.64,0,73.64,40.66,32.98,New
ORD10587,2024-06-02,South,Sports,Resistance Bands,2,176.44,15,299.95,226.66,73.29,New
ORD10311,2024-06-02,North,Sports,Yoga Mat,1,73.75,0,73.75,41.94,31.81,Returning
ORD10365,2024-06-02,South,Apparel,Denim Jacket,2,41.62,5,79.08,38.74,40.34,Returning
ORD11356,2024-06-02,South,Home & Kitchen,Coffee Maker,2,152.89,10,275.2,154.28,120.92,New
ORD11126,2024-06-02,North,Home & Kitchen,Cookware Set,4,23.28,20,74.5,44.71,29.79,New
ORD10338,2024-06-03,North,Home & Kitchen,Cookware Set,3,60.91,0,182.73,99.8,82.93,New
ORD10030,2024-06-03,East,Home & Kitchen,Blender,2,151.11,5,287.11,155.5,131.61,New
ORD11352,2024-06-03,North,Home & Kitchen,Coffee Maker,3,91.91,0,275.73,171.0,104.73,VIP
ORD11500,2024-06-03,West,Electronics,Bluetooth Speaker,5,527.8,0,2639.0,1238.1,1400.9,Returning
ORD10208,2024-06-03,East,Home & Kitchen,Vacuum Cleaner,5,223.92,0,1119.6,689.12,430.48,New
ORD10288,2024-06-03,East,Books,Self-Help Book,3,24.42,0,73.26,46.53,26.73,New
ORD11343,2024-06-03,North,Electronics,Bluetooth Speaker,4,609.24,10,2193.26,1406.87,786.39,New
ORD10596,2024-06-03,East,Books,Cookbook,3,12.67,0,38.01,17.75,20.26,VIP
ORD11982,2024-06-03,South,Electronics,4K Monitor,5,434.93,20,1739.72,1262.22,477.5,New
ORD11531,2024-06-03,East,Sports,Football,3,136.48,5,388.97,206.42,182.55,New
ORD11436,2024-06-03,South,Apparel,Denim Jacket,1,65.26,20,52.21,33.18,19.03,New
ORD10516,2024-06-03,West,Electronics,Smartwatch,5,510.96,10,2299.32,1596.18,703.14,New
ORD10855,2024-06-04,West,Apparel,Sneakers,3,92.47,0,277.41,150.14,127.27,Returning
ORD11768,2024-06-04,East,Sports,Football,2,69.31,0,138.62,85.24,53.38,Returning
ORD11338,2024-06-04,East,Apparel,Running Shoes,2,56.99,10,102.58,60.95,41.63,New
ORD11448,2024-06-04,South,Home & Kitchen,Air Fryer,3,46.23,0,138.69,65.26,73.43,Returning
ORD10168,2024-06-04,North,Books,Tech Manual,1,26.34,10,23.71,14.79,8.92,VIP
ORD11432,2024-06-04,East,Home & Kitchen,Vacuum Cleaner,2,113.35,15,192.7,105.64,87.06,Returning
ORD10099,2024-06-04,North,Books,Fiction Novel,3,19.5,5,55.58,32.35,23.23,New
ORD10312,2024-06-05,West,Home & Kitchen,Air Fryer,4,98.29,5,373.5,241.93,131.57,VIP
ORD10091,2024-06-05,North,Books,Biography,4,23.28,0,93.12,50.96,42.16,Returning
ORD11774,2024-06-06,North,Books,Self-Help Book,4,34.28,15,116.55,73.22,43.33,New
ORD11742,2024-06-06,East,Sports,Dumbbell Set,1,36.6,0,36.6,18.68,17.92,New
ORD10948,2024-06-06,West,Home & Kitchen,Air Fryer,1,68.19,0,68.19,41.46,26.73,VIP
ORD10868,2024-06-06,North,Books,Cookbook,5,40.24,0,201.2,127.87,73.33,VIP
ORD10847,2024-06-06,North,Home & Kitchen,Air Fryer,5,76.29,0,381.45,179.67,201.78,New
ORD11815,2024-06-06,East,Books,Biography,5,16.36,10,73.62,42.57,31.05,Returning
ORD10160,2024-06-07,North,Apparel,Cotton T-Shirt,1,34.26,10,30.83,21.22,9.61,New
ORD11194,2024-06-07,South,Sports,Dumbbell Set,3,47.59,0,142.77,91.07,51.7,New
ORD11317,2024-06-08,South,Electronics,Wireless Earbuds,1,180.21,10,162.19,81.93,80.26,New
ORD10041,2024-06-08,South,Electronics,4K Monitor,2,662.97,0,1325.94,749.28,576.66,VIP
ORD11922,2024-06-08,West,Books,Tech Manual,5,27.88,5,132.43,85.53,46.9,VIP
ORD11962,2024-06-08,East,Books,Fiction Novel,1,25.23,20,20.18,14.73,5.45,New
ORD11287,2024-06-08,East,Sports,Resistance Bands,2,32.94,0,65.88,42.06,23.82,New
ORD11087,2024-06-08,East,Home & Kitchen,Vacuum Cleaner,1,127.61,10,114.85,81.97,32.88,New
ORD11674,2024-06-09,East,Sports,Dumbbell Set,1,79.4,0,79.4,43.49,35.91,Returning
ORD10175,2024-06-09,North,Books,Tech Manual,4,28.09,0,112.36,70.13,42.23,New
ORD11807,2024-06-09,North,Electronics,Laptop Stand,3,630.26,0,1890.78,951.69,939.09,New
ORD11185,2024-06-09,East,Electronics,Wireless Earbuds,4,732.3,10,2636.28,1844.31,791.97,VIP
ORD10029,2024-06-09,East,Sports,Yoga Mat,5,28.94,0,144.7,70.02,74.68,New
ORD10271,2024-06-10,North,Sports,Resistance Bands,4,194.59,20,622.69,503.42,119.27,Returning
ORD11398,2024-06-10,East,Electronics,Smartwatch,3,297.61,0,892.83,438.58,454.25,New
ORD10103,2024-06-10,North,Books,Cookbook,2,19.93,10,35.87,18.14,17.73,New
ORD11727,2024-06-10,East,Electronics,Bluetooth Speaker,2,895.02,0,1790.04,1093.81,696.23,New
ORD10254,2024-06-10,West,Electronics,4K Monitor,5,888.08,5,4218.38,2781.4,1436.98,New
ORD10024,2024-06-11,East,Books,Self-Help Book,2,11.43,0,22.86,11.31,11.55,Returning
ORD11639,2024-06-11,West,Books,Fiction Novel,5,18.61,0,93.05,44.4,48.65,New
ORD11954,2024-06-11,North,Books,Self-Help Book,2,9.95,5,18.9,11.01,7.89,VIP
ORD10916,2024-06-11,West,Books,Fiction Novel,3,7.14,0,21.42,12.81,8.61,Returning
ORD10544,2024-06-12,East,Electronics,4K Monitor,5,150.7,0,753.5,440.78,312.72,Returning
ORD10806,2024-06-12,East,Books,Self-Help Book,5,36.71,0,183.55,114.95,68.6,New
ORD10202,2024-06-12,East,Home & Kitchen,Air Fryer,5,152.29,10,685.3,363.85,321.45,Returning
ORD11600,2024-06-12,East,Sports,Cycling Helmet,5,170.47,5,809.73,407.56,402.17,New
ORD10477,2024-06-12,West,Apparel,Wool Sweater,1,70.22,0,70.22,33.36,36.86,New
ORD11909,2024-06-13,West,Books,Biography,5,33.03,0,165.15,80.18,84.97,Returning
ORD10294,2024-06-13,North,Books,Fiction Novel,2,34.38,5,65.32,32.98,32.34,Returning
ORD10086,2024-06-13,North,Books,Cookbook,4,36.81,0,147.24,85.85,61.39,Returning
ORD11522,2024-06-13,South,Home & Kitchen,Vacuum Cleaner,1,69.07,0,69.07,39.55,29.52,New
ORD11630,2024-06-13,East,Home & Kitchen,Air Fryer,4,176.81,0,707.24,397.46,309.78,New
ORD10455,2024-06-14,West,Apparel,Sneakers,1,97.33,0,97.33,53.18,44.15,Returning
ORD10658,2024-06-14,East,Sports,Yoga Mat,5,99.8,0,499.0,311.0,188.0,New
ORD10424,2024-06-14,South,Books,Biography,4,13.42,0,53.68,25.82,27.86,VIP
ORD11905,2024-06-14,South,Apparel,Denim Jacket,2,40.99,0,81.98,51.99,29.99,VIP
ORD11575,2024-06-14,South,Apparel,Cotton T-Shirt,5,30.45,0,152.25,83.76,68.49,New
ORD10987,2024-06-15,North,Home & Kitchen,Cookware Set,4,25.06,0,100.24,54.73,45.51,Returning
ORD11466,2024-06-15,East,Apparel,Cotton T-Shirt,3,33.76,0,101.28,57.69,43.59,New
ORD11973,2024-06-15,North,Sports,Football,1,186.03,0,186.03,105.13,80.9,Returning
ORD11705,2024-06-15,East,Apparel,Running Shoes,1,117.58,0,117.58,57.21,60.37,New
ORD11269,2024-06-15,East,Home & Kitchen,Air Fryer,1,128.17,20,102.54,79.32,23.22,Returning
ORD11367,2024-06-15,South,Sports,Football,4,57.65,15,196.01,132.69,63.32,New
ORD10190,2024-06-15,West,Apparel,Sneakers,2,84.34,0,168.68,76.44,92.24,Returning
ORD11415,2024-06-16,West,Electronics,4K Monitor,2,718.24,0,1436.48,874.22,562.26,Returning
ORD11563,2024-06-16,North,Sports,Cycling Helmet,2,182.75,0,365.5,168.28,197.22,VIP
ORD10537,2024-06-16,South,Electronics,Bluetooth Speaker,5,364.22,0,1821.1,1028.5,792.6,New
ORD10357,2024-06-16,East,Home & Kitchen,Vacuum Cleaner,3,42.43,0,127.29,70.13,57.16,New
ORD10509,2024-06-17,North,Electronics,Smartwatch,1,697.87,20,558.3,350.68,207.62,New
ORD11865,2024-06-17,East,Sports,Resistance Bands,1,147.73,0,147.73,95.45,52.28,VIP
ORD10613,2024-06-17,West,Books,Tech Manual,2,30.95,5,58.8,31.69,27.11,New
ORD10699,2024-06-17,East,Apparel,Cotton T-Shirt,2,66.98,10,120.56,83.8,36.76,New
ORD10937,2024-06-17,East,Books,Cookbook,2,39.66,0,79.32,46.77,32.55,New
ORD11016,2024-06-18,South,Books,Fiction Novel,2,12.42,0,24.84,11.92,12.92,New
ORD10133,2024-06-18,North,Sports,Resistance Bands,1,179.42,10,161.48,104.25,57.23,Returning
ORD10995,2024-06-18,East,Books,Biography,5,41.14,10,185.13,111.59,73.54,Returning
ORD11579,2024-06-18,North,Sports,Resistance Bands,2,94.98,5,180.46,110.05,70.41,New
ORD10124,2024-06-18,East,Electronics,4K Monitor,2,611.9,0,1223.8,550.77,673.03,VIP
ORD11143,2024-06-19,North,Home & Kitchen,Blender,5,70.86,0,354.3,226.31,127.99,New
ORD10888,2024-06-19,West,Apparel,Sneakers,4,93.67,5,355.95,235.49,120.46,New
ORD11765,2024-06-19,West,Apparel,Running Shoes,4,49.97,5,189.89,98.95,90.94,Returning
ORD10221,2024-06-20,East,Home & Kitchen,Air Fryer,4,57.65,0,230.6,144.67,85.93,New
ORD11592,2024-06-20,South,Apparel,Running Shoes,1,14.88,10,13.39,7.99,5.4,Returning
ORD10693,2024-06-20,East,Sports,Cycling Helmet,1,166.86,0,166.86,94.47,72.39,New
ORD10284,2024-06-20,West,Sports,Football,3,162.7,0,488.1,261.72,226.38,VIP
ORD11297,2024-06-20,North,Home & Kitchen,Vacuum Cleaner,4,147.84,0,591.36,342.38,248.98,Returning
ORD10210,2024-06-21,North,Books,Self-Help Book,5,14.65,0,73.25,38.4,34.85,New
ORD10744,2024-06-21,North,Home & Kitchen,Blender,3,190.32,5,542.41,339.16,203.25,Returning
ORD10214,2024-06-21,South,Apparel,Denim Jacket,1,52.5,5,49.88,31.37,18.51,New
ORD10707,2024-06-21,East,Books,Self-Help Book,1,9.02,0,9.02,4.46,4.56,New
ORD11840,2024-06-22,West,Apparel,Cotton T-Shirt,1,78.51,0,78.51,49.97,28.54,New
ORD10269,2024-06-22,West,Electronics,4K Monitor,4,670.84,15,2280.86,1530.55,750.31,Returning
ORD11607,2024-06-22,North,Books,Fiction Novel,4,13.34,10,48.02,34.68,13.34,Returning
ORD10314,2024-06-23,West,Apparel,Sneakers,2,22.76,0,45.52,26.98,18.54,New
ORD11130,2024-06-23,East,Books,Cookbook,2,8.11,0,16.22,7.82,8.4,Returning
ORD10388,2024-06-23,South,Apparel,Wool Sweater,3,72.91,0,218.73,136.55,82.18,Returning
ORD10323,2024-06-23,East,Home & Kitchen,Cookware Set,5,48.88,0,244.4,115.86,128.54,Returning
ORD10355,2024-06-23,East,Books,Cookbook,1,9.75,5,9.26,5.46,3.8,New
ORD11008,2024-06-24,East,Electronics,Smartwatch,1,284.74,0,284.74,172.88,111.86,New
ORD11876,2024-06-24,South,Apparel,Cotton T-Shirt,1,23.12,15,19.65,12.4,7.25,New
ORD10803,2024-06-24,North,Sports,Resistance Bands,2,189.6,10,341.28,179.23,162.05,New
ORD10588,2024-06-25,South,Books,Cookbook,2,19.07,0,38.14,22.69,15.45,New
ORD10047,2024-06-25,South,Electronics,Laptop Stand,5,769.84,10,3464.28,2470.06,994.22,New
ORD11212,2024-06-25,East,Home & Kitchen,Cookware Set,3,114.66,0,343.98,178.5,165.48,New
ORD10815,2024-06-26,South,Apparel,Cotton T-Shirt,3,83.75,20,201.0,117.35,83.65,New
ORD10991,2024-06-26,North,Books,Tech Manual,4,35.85,10,129.06,87.14,41.92,Returning
ORD11150,2024-06-26,North,Apparel,Sneakers,5,113.0,5,536.75,276.08,260.67,Returning
ORD10871,2024-06-26,West,Sports,Football,3,184.04,5,524.51,297.24,227.27,New
ORD10880,2024-06-26,South,Apparel,Running Shoes,2,85.23,10,153.41,86.35,67.06,Returning
ORD11275,2024-06-26,West,Sports,Football,4,39.67,0,158.68,79.77,78.91,New
ORD11379,2024-06-26,East,Electronics,4K Monitor,1,497.88,0,497.88,272.87,225.01,New
ORD10520,2024-06-27,West,Electronics,4K Monitor,4,460.61,0,1842.44,1039.73,802.71,Returning
ORD10098,2024-06-27,South,Apparel,Running Shoes,3,74.58,0,223.74,126.53,97.21,New
ORD10359,2024-06-27,North,Apparel,Running Shoes,3,97.63,10,263.6,171.28,92.32,New
ORD10270,2024-06-27,West,Books,Tech Manual,4,30.25,10,108.9,66.85,42.05,New
ORD10652,2024-06-28,West,Apparel,Running Shoes,1,30.12,0,30.12,14.61,15.51,New
ORD11827,2024-06-28,South,Sports,Yoga Mat,4,142.91,5,543.06,328.75,214.31,New
ORD10755,2024-06-28,South,Electronics,Laptop Stand,4,825.23,0,3300.92,2029.75,1271.17,Returning
ORD10040,2024-06-28,South,Books,Self-Help Book,5,29.63,10,133.34,85.21,48.13,New
ORD11423,2024-06-29,North,Books,Biography,5,14.72,5,69.92,47.54,22.38,New
ORD10508,2024-06-29,West,Books,Fiction Novel,2,21.59,5,41.02,25.03,15.99,New
ORD11822,2024-06-29,West,Apparel,Wool Sweater,5,13.65,0,68.25,39.87,28.38,VIP
ORD11679,2024-06-29,West,Apparel,Running Shoes,1,59.03,0,59.03,30.66,28.37,New
ORD10485,2024-06-30,North,Apparel,Sneakers,3,24.86,5,70.85,43.74,27.11,Returning
ORD10238,2024-06-30,East,Home & Kitchen,Blender,1,120.48,0,120.48,57.38,63.1,New
ORD11929,2024-06-30,South,Home & Kitchen,Air Fryer,3,56.33,10,152.09,86.1,65.99,Returning
ORD11698,2024-06-30,North,Electronics,Bluetooth Speaker,3,581.75,0,1745.25,1126.0,619.25,VIP
ORD10069,2024-07-01,South,Apparel,Cotton T-Shirt,3,36.42,0,109.26,57.91,51.35,Returning
ORD10275,2024-07-01,North,Books,Fiction Novel,5,29.68,0,148.4,81.43,66.97,VIP
ORD10220,2024-07-01,East,Sports,Dumbbell Set,1,38.7,15,32.9,20.33,12.57,New
ORD10548,2024-07-01,North,Electronics,Laptop Stand,4,746.29,10,2686.64,1736.0,950.64,New
ORD10594,2024-07-01,South,Sports,Dumbbell Set,3,43.33,15,110.49,78.51,31.98,Returning
ORD10444,2024-07-02,West,Home & Kitchen,Cookware Set,3,65.65,0,196.95,94.55,102.4,Returning
ORD11874,2024-07-02,West,Apparel,Cotton T-Shirt,5,10.4,15,44.2,25.24,18.96,VIP
ORD10171,2024-07-03,South,Apparel,Cotton T-Shirt,1,11.91,5,11.31,5.97,5.34,Returning
ORD11867,2024-07-03,East,Home & Kitchen,Vacuum Cleaner,5,163.71,0,818.55,448.06,370.49,New
ORD11989,2024-07-03,East,Sports,Resistance Bands,1,103.15,0,103.15,50.87,52.28,VIP
ORD11184,2024-07-04,West,Books,Tech Manual,1,5.82,5,5.53,3.29,2.24,New
ORD10162,2024-07-04,East,Home & Kitchen,Cookware Set,2,117.0,20,187.2,115.16,72.04,VIP
ORD11049,2024-07-04,East,Apparel,Sneakers,5,22.87,0,114.35,52.78,61.57,VIP
ORD11527,2024-07-04,South,Electronics,Wireless Earbuds,5,193.53,5,919.27,595.09,324.18,Returning
ORD11250,2024-07-04,East,Books,Cookbook,1,8.29,10,7.46,5.08,2.38,Returning
ORD11881,2024-07-04,North,Sports,Resistance Bands,1,42.05,0,42.05,19.65,22.4,New
ORD10854,2024-07-04,East,Apparel,Running Shoes,5,77.21,10,347.44,211.02,136.42,New
ORD11633,2024-07-04,East,Electronics,Bluetooth Speaker,2,844.55,20,1351.28,779.0,572.28,Returning
ORD11418,2024-07-04,North,Sports,Cycling Helmet,1,163.58,0,163.58,73.81,89.77,Returning
ORD11015,2024-07-05,North,Apparel,Wool Sweater,2,70.95,5,134.8,67.16,67.64,Returning
ORD11138,2024-07-06,East,Apparel,Sneakers,4,30.54,0,122.16,58.53,63.63,New
ORD10303,2024-07-06,South,Books,Fiction Novel,5,7.76,10,34.92,23.41,11.51,Returning
ORD10510,2024-07-06,East,Home & Kitchen,Blender,1,97.76,0,97.76,58.35,39.41,New
ORD11042,2024-07-06,North,Electronics,Laptop Stand,3,774.14,0,2322.42,1116.14,1206.28,New
ORD10481,2024-07-07,North,Sports,Cycling Helmet,3,46.28,0,138.84,89.83,49.01,Returning
ORD11753,2024-07-07,West,Apparel,Wool Sweater,5,82.32,0,411.6,195.43,216.17,New
ORD10033,2024-07-08,West,Sports,Dumbbell Set,3,32.39,0,97.17,55.21,41.96,New
ORD11547,2024-07-09,South,Books,Tech Manual,2,12.98,0,25.96,14.92,11.04,Returning
ORD11348,2024-07-09,East,Home & Kitchen,Blender,4,25.31,0,101.24,61.81,39.43,Returning
ORD11247,2024-07-09,West,Home & Kitchen,Coffee Maker,5,125.61,0,628.05,348.6,279.45,Returning
ORD11428,2024-07-10,North,Books,Tech Manual,1,10.49,0,10.49,5.87,4.62,Returning
ORD11001,2024-07-10,South,Apparel,Wool Sweater,4,101.26,5,384.79,220.37,164.42,New
ORD10027,2024-07-10,South,Books,Biography,3,33.9,0,101.7,49.37,52.33,Returning
ORD10547,2024-07-10,South,Sports,Dumbbell Set,3,149.33,0,447.99,237.28,210.71,Returning
ORD10342,2024-07-11,West,Home & Kitchen,Blender,1,70.8,0,70.8,44.13,26.67,New
ORD11278,2024-07-11,South,Home & Kitchen,Coffee Maker,2,179.56,0,359.12,207.14,151.98,New
ORD10497,2024-07-11,North,Apparel,Sneakers,3,19.64,10,53.03,32.13,20.9,New
ORD10644,2024-07-12,East,Sports,Football,1,169.93,10,152.94,99.84,53.1,Returning
ORD10301,2024-07-12,East,Home & Kitchen,Coffee Maker,5,165.49,0,827.45,493.67,333.78,New
ORD10608,2024-07-12,South,Books,Biography,4,14.25,20,45.6,35.51,10.09,VIP
ORD11462,2024-07-13,North,Books,Fiction Novel,1,9.18,0,9.18,5.56,3.62,Returning
ORD11671,2024-07-13,South,Books,Self-Help Book,2,24.92,0,49.84,27.28,22.56,Returning
ORD11157,2024-07-13,North,Apparel,Running Shoes,1,101.91,0,101.91,63.11,38.8,New
ORD11997,2024-07-14,West,Home & Kitchen,Cookware Set,1,94.5,15,80.32,48.15,32.17,New
ORD11795,2024-07-14,North,Books,Fiction Novel,3,21.24,0,63.72,40.19,23.53,Returning
ORD10044,2024-07-14,South,Home & Kitchen,Coffee Maker,3,98.34,0,295.02,153.31,141.71,Returning
ORD10141,2024-07-14,South,Home & Kitchen,Cookware Set,5,165.5,0,827.5,499.95,327.55,New
ORD10894,2024-07-15,West,Books,Biography,5,25.25,0,126.25,62.5,63.75,Returning
ORD11799,2024-07-15,North,Electronics,Smartwatch,3,162.65,0,487.95,229.34,258.61,New
ORD10742,2024-07-15,West,Home & Kitchen,Coffee Maker,1,101.63,0,101.63,49.28,52.35,Returning
ORD11501,2024-07-15,North,Electronics,Laptop Stand,3,781.47,0,2344.41,1413.71,930.7,New
ORD11487,2024-07-16,West,Books,Cookbook,3,35.49,0,106.47,55.34,51.13,Returning
ORD10568,2024-07-16,North,Home & Kitchen,Air Fryer,4,21.61,20,69.15,53.2,15.95,New
ORD11213,2024-07-16,South,Electronics,Smartwatch,1,165.89,0,165.89,103.2,62.69,New
ORD10859,2024-07-17,West,Electronics,Wireless Earbuds,5,370.01,0,1850.05,988.05,862.0,Returning
ORD10623,2024-07-17,East,Home & Kitchen,Air Fryer,4,97.96,5,372.25,249.52,122.73,New
ORD10119,2024-07-18,North,Apparel,Sneakers,5,93.49,5,444.08,256.11,187.97,New
ORD10290,2024-07-19,South,Sports,Resistance Bands,4,102.69,20,328.61,208.54,120.07,VIP
ORD11170,2024-07-19,East,Electronics,Laptop Stand,3,634.01,15,1616.73,905.69,711.04,New
ORD10268,2024-07-19,North,Sports,Resistance Bands,1,125.81,5,119.52,73.45,46.07,VIP
ORD10912,2024-07-19,South,Books,Tech Manual,1,35.24,0,35.24,21.35,13.89,Returning
ORD11946,2024-07-19,South,Home & Kitchen,Vacuum Cleaner,2,204.85,5,389.22,251.32,137.9,New
ORD10488,2024-07-19,West,Home & Kitchen,Air Fryer,1,233.64,0,233.64,142.84,90.8,Returning
ORD11165,2024-07-19,West,Apparel,Denim Jacket,1,18.76,0,18.76,11.17,7.59,New
ORD10428,2024-07-19,East,Electronics,Laptop Stand,5,161.87,0,809.35,442.42,366.93,Returning
ORD10363,2024-07-20,North,Home & Kitchen,Air Fryer,2,245.48,0,490.96,316.24,174.72,New
ORD10979,2024-07-20,East,Apparel,Cotton T-Shirt,2,54.81,0,109.62,54.92,54.7,Returning
ORD11271,2024-07-20,North,Books,Self-Help Book,3,33.48,0,100.44,59.35,41.09,New
ORD11841,2024-07-20,North,Home & Kitchen,Blender,3,93.09,0,279.27,142.84,136.43,VIP
ORD11707,2024-07-20,North,Home & Kitchen,Vacuum Cleaner,3,170.32,0,510.96,299.27,211.69,VIP
ORD11188,2024-07-20,South,Sports,Dumbbell Set,4,45.75,0,183.0,106.76,76.24,Returning
ORD10860,2024-07-21,West,Home & Kitchen,Air Fryer,5,220.6,0,1103.0,518.67,584.33,New
ORD11806,2024-07-21,West,Books,Fiction Novel,5,28.88,0,144.4,82.58,61.82,Returning
ORD11789,2024-07-21,East,Books,Cookbook,4,26.84,0,107.36,62.65,44.71,Returning
ORD11286,2024-07-21,North,Books,Self-Help Book,1,18.78,0,18.78,9.19,9.59,Returning
ORD11294,2024-07-22,East,Sports,Cycling Helmet,2,127.13,0,254.26,140.17,114.09,New
ORD10364,2024-07-22,North,Electronics,4K Monitor,4,292.36,0,1169.44,667.86,501.58,New
ORD10638,2024-07-22,North,Sports,Resistance Bands,1,25.31,10,22.78,11.69,11.09,Returning
ORD10752,2024-07-23,South,Sports,Resistance Bands,4,66.34,0,265.36,153.79,111.57,Returning
ORD10825,2024-07-23,South,Sports,Cycling Helmet,4,53.9,10,194.04,113.5,80.54,Returning
ORD11545,2024-07-23,North,Sports,Football,5,72.35,5,343.66,224.24,119.42,New
ORD10326,2024-07-23,South,Apparel,Sneakers,2,35.11,5,66.71,38.25,28.46,Returning
ORD10396,2024-07-24,West,Apparel,Denim Jacket,3,45.33,0,135.99,63.06,72.93,New
ORD10494,2024-07-24,West,Home & Kitchen,Vacuum Cleaner,4,43.79,5,166.4,78.82,87.58,New
ORD11586,2024-07-24,East,Electronics,Smartwatch,3,549.39,0,1648.17,814.17,834.0,New
ORD10170,2024-07-24,North,Books,Tech Manual,1,8.54,0,8.54,4.52,4.02,Returning
ORD11007,2024-07-25,South,Sports,Resistance Bands,3,98.27,5,280.07,144.86,135.21,New
ORD10261,2024-07-25,South,Sports,Football,1,176.17,10,158.55,111.24,47.31,New
ORD10914,2024-07-26,North,Books,Tech Manual,1,25.01,5,23.76,15.44,8.32,Returning
ORD11266,2024-07-26,West,Home & Kitchen,Air Fryer,2,134.44,5,255.44,142.34,113.1,New
ORD11095,2024-07-27,West,Books,Cookbook,1,22.17,0,22.17,12.01,10.16,Returning
ORD10559,2024-07-27,West,Books,Fiction Novel,3,10.53,0,31.59,19.71,11.88,Returning
ORD11773,2024-07-27,North,Apparel,Sneakers,1,65.44,10,58.9,36.98,21.92,New
ORD10546,2024-07-27,South,Books,Fiction Novel,4,11.08,0,44.32,28.5,15.82,New
ORD11381,2024-07-27,South,Electronics,Laptop Stand,5,291.11,10,1310.0,738.45,571.55,New
ORD11463,2024-07-27,East,Electronics,Laptop Stand,4,550.13,20,1760.42,1326.21,434.21,New
ORD11365,2024-07-27,South,Books,Cookbook,5,9.68,0,48.4,29.83,18.57,Returning
ORD10443,2024-07-28,East,Sports,Football,2,198.17,0,396.34,221.24,175.1,VIP
ORD11953,2024-07-28,East,Apparel,Running Shoes,4,78.32,0,313.28,163.53,149.75,Returning
ORD10665,2024-07-28,West,Electronics,Bluetooth Speaker,3,479.35,0,1438.05,817.59,620.46,New
ORD11050,2024-07-28,North,Sports,Football,2,89.66,0,179.32,97.79,81.53,New
ORD10093,2024-07-28,West,Home & Kitchen,Coffee Maker,4,237.88,15,808.79,431.63,377.16,Returning
ORD11680,2024-07-29,West,Home & Kitchen,Air Fryer,4,165.45,0,661.8,356.32,305.48,Returning
ORD11688,2024-07-29,South,Apparel,Cotton T-Shirt,2,41.79,0,83.58,44.46,39.12,VIP
ORD10575,2024-07-29,West,Electronics,Laptop Stand,5,647.52,0,3237.6,1724.68,1512.92,New
ORD11721,2024-07-31,North,Electronics,Wireless Earbuds,5,553.75,0,2768.75,1250.85,1517.9,New
ORD11824,2024-08-01,North,Apparel,Wool Sweater,2,97.47,0,194.94,117.05,77.89,New
ORD10152,2024-08-01,North,Books,Fiction Novel,1,39.4,0,39.4,18.88,20.52,Returning
ORD11908,2024-08-01,East,Books,Biography,4,26.79,0,107.16,48.33,58.83,VIP
ORD10679,2024-08-02,North,Apparel,Denim Jacket,1,118.23,0,118.23,64.03,54.2,Returning
ORD10550,2024-08-02,West,Apparel,Denim Jacket,1,94.11,15,79.99,48.53,31.46,VIP
ORD10672,2024-08-03,North,Sports,Resistance Bands,1,75.45,0,75.45,40.6,34.85,VIP
ORD11507,2024-08-03,North,Apparel,Wool Sweater,2,28.13,5,53.45,33.72,19.73,New
ORD10200,2024-08-03,North,Electronics,Smartwatch,5,554.8,0,2774.0,1648.54,1125.46,Returning
ORD10702,2024-08-03,South,Electronics,Smartwatch,2,837.57,0,1675.14,994.8,680.34,Returning
ORD11930,2024-08-04,East,Apparel,Cotton T-Shirt,5,43.24,0,216.2,123.31,92.89,Returning
ORD10052,2024-08-04,East,Books,Fiction Novel,1,40.21,15,34.18,20.91,13.27,Returning
ORD11386,2024-08-04,North,Books,Cookbook,2,41.14,0,82.28,40.6,41.68,New
ORD10669,2024-08-04,North,Apparel,Denim Jacket,3,36.91,0,110.73,55.21,55.52,VIP
ORD10645,2024-08-04,North,Sports,Resistance Bands,4,24.56,10,88.42,50.41,38.01,New
ORD11115,2024-08-05,East,Electronics,Wireless Earbuds,3,638.4,0,1915.2,1176.78,738.42,New
ORD11320,2024-08-05,South,Apparel,Running Shoes,4,39.44,20,126.21,96.08,30.13,New
ORD10039,2024-08-05,North,Books,Fiction Novel,4,17.46,0,69.84,42.7,27.14,Returning
ORD11112,2024-08-06,East,Apparel,Wool Sweater,2,33.06,20,52.9,42.68,10.22,New
ORD11258,2024-08-06,East,Electronics,Bluetooth Speaker,4,269.46,0,1077.84,500.78,577.06,Returning
ORD11197,2024-08-07,North,Electronics,4K Monitor,3,819.6,0,2458.8,1259.49,1199.31,New
ORD10400,2024-08-07,East,Sports,Resistance Bands,4,86.52,0,346.08,166.72,179.36,New
ORD10775,2024-08-07,North,Home & Kitchen,Blender,3,28.27,10,76.33,52.66,23.67,VIP
ORD11473,2024-08-07,West,Electronics,Wireless Earbuds,2,798.54,10,1437.37,735.23,702.14,New
ORD11225,2024-08-07,North,Books,Fiction Novel,4,7.16,0,28.64,17.35,11.29,Returning
ORD11002,2024-08-08,West,Books,Cookbook,3,34.85,10,94.1,67.05,27.05,VIP
ORD11268,2024-08-08,South,Apparel,Running Shoes,3,94.11,0,282.33,141.52,140.81,Returning
ORD10478,2024-08-08,North,Sports,Resistance Bands,2,77.44,0,154.88,80.14,74.74,New
ORD10955,2024-08-08,North,Home & Kitchen,Cookware Set,2,189.15,5,359.38,177.95,181.43,VIP
